Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
OTVA.SEC2BY1,1988.06,465.14663301,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1989.06,443.50461165,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1990.06,391.17106748,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1991.06,439.95657476,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1992.06,461.24479612,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1993.06,431.08648253,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1994.06,451.48769466,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1995.06,480.75899903,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1996.06,460.80129151,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1997.06,535.75357088,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1998.06,611.42153497,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,1999.06,637.18003844,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2000.06,739.75818847,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2001.06,737.32976112,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2002.06,783.8479655,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2003.06,879.23788085,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2004.06,941.12850435,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2005.06,892.335353357542,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2006.06,841.747738025,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2007.06,827.0827818,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2008.06,738.14126245,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2009.06,691.515468325,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2010.06,620.0141698,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2011.06,592.791403325,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2012.06,613.83379775,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2013.06,662.9983438,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2014.06,638.784490190074,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2015.06,753.30222875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2016.06,781.373178198604,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2017.06,762.01066434843,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2018.06,744.955187429332,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2019.06,761.603222625437,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2020.06,704.664892176545,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2021.06,778.384060327004,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2022.06,821.105655501067,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2BY1,2023.06,817.222106731648,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to USA,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1991.06,922.937275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1992.06,1198.185625,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1993.06,529.547525,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1994.06,822.55105,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1995.06,533.40945,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1996.06,611.820225,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1997.06,703.2438,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1998.06,647.6282,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,1999.06,668.56525,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2000.06,700.650925,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2001.06,708.5995,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2002.06,843.5367,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2003.06,953.727635625,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2004.06,1120.676257125,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2005.06,1140.45027391081,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2006.06,1234.777404975,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2007.06,1261.61584625,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2008.06,1217.786058,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2009.06,1866.1351725,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2010.06,2345.75824425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
OTVA.SEC2HD1,2011.06,2769.93541425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - major trading partners,Volume,Major Trading Partners - New Zealand's Total Exports to China,June 2002 Quarter Base (=1000),,
